Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date,just_date
2007-05-03 00:00:00-04:00,5.578290617338631,5.697801217947452,5.5631413410566015,5.654036998748779,9219600,0.0,0.0,2007-05-03 00:00:00-04:00,2007-05-03
2007-05-04 00:00:00-04:00,5.672553874924911,5.674236842766807,5.563142344038942,5.596807479858398,6704800,0.0,0.0,2007-05-04 00:00:00-04:00,2007-05-04
2007-05-07 00:00:00-04:00,5.613640836187868,5.637206885395397,5.546311193351051,5.606908321380615,11877200,0.0,0.0,2007-05-07 00:00:00-04:00,2007-05-07
2007-05-08 00:00:00-04:00,5.596808263459919,5.667504480680706,5.509279154918125,5.6321563720703125,7112000,0.0,0.0,2007-05-08 00:00:00-04:00,2007-05-08
2007-05-09 00:00:00-04:00,5.611956380651164,5.664137369760011,5.568192156511723,5.638888359069824,5039200,0.0,0.0,2007-05-09 00:00:00-04:00,2007-05-09
2007-05-10 00:00:00-04:00,5.640571075171779,5.701168184437773,5.500861644016504,5.541259288787842,5690400,0.0,0.0,2007-05-10 00:00:00-04:00,2007-05-10
2007-05-11 00:00:00-04:00,5.569874610204915,5.586706854372274,5.438581307794436,5.494128227233887,8081200,0.0,0.0,2007-05-11 00:00:00-04:00,2007-05-11
2007-05-14 00:00:00-04:00,5.5362103744305236,5.601857036244472,5.495812725056889,5.5513596534729,7761600,0.0,0.0,2007-05-14 00:00:00-04:00,2007-05-14
2007-05-15 00:00:00-04:00,5.5513594531503125,5.940190506467536,5.5513594531503125,5.76849889755249,15605600,0.0,0.0,2007-05-15 00:00:00-04:00,2007-05-15
2007-05-16 00:00:00-04:00,5.787014776607872,5.953656198610556,5.76344937487893,5.933457374572754,10438400,0.0,0.0,2007-05-16 00:00:00-04:00,2007-05-16
2007-05-17 00:00:00-04:00,5.9284080303301385,6.228026391812716,5.9284080303301385,5.992371082305908,13776000,0.0,0.0,2007-05-17 00:00:00-04:00,2007-05-17
2007-05-18 00:00:00-04:00,6.0041535156491905,6.026035949353429,5.861077496903168,5.990687847137451,11480000,0.0,0.0,2007-05-18 00:00:00-04:00,2007-05-18
2007-05-21 00:00:00-04:00,6.026034937284579,6.374467639715088,6.026034937284579,6.244857311248779,19506800,0.0,0.0,2007-05-21 00:00:00-04:00,2007-05-21
2007-05-22 00:00:00-04:00,6.286941656393,6.345855821300655,6.093368194263037,6.342489242553711,13271200,0.0,0.0,2007-05-22 00:00:00-04:00,2007-05-22
2007-05-23 00:00:00-04:00,6.190994777213713,6.286939998823033,5.995737756135738,6.034452438354492,22241200,0.0,0.0,2007-05-23 00:00:00-04:00,2007-05-23
2007-05-24 00:00:00-04:00,6.037818933295034,6.101782627525842,5.856028226150976,5.926724433898926,12748800,0.0,0.0,2007-05-24 00:00:00-04:00,2007-05-24
2007-05-25 00:00:00-04:00,5.93009030923324,6.0395018278164345,5.901475364375196,6.024352550506592,6572400,0.0,0.0,2007-05-25 00:00:00-04:00,2007-05-25
2007-05-29 00:00:00-04:00,6.096733048895346,6.103465562376084,5.98900512789483,6.06306791305542,8673200,0.0,0.0,2007-05-29 00:00:00-04:00,2007-05-29
2007-05-30 00:00:00-04:00,6.009201864486181,6.15059487219558,5.96712061983587,6.130395412445068,6937600,0.0,0.0,2007-05-30 00:00:00-04:00,2007-05-30
2007-05-31 00:00:00-04:00,6.172479871711748,6.291991156762608,6.162380778685739,6.224660873413086,17145600,0.0,0.0,2007-05-31 00:00:00-04:00,2007-05-31
2007-06-01 00:00:00-04:00,6.251593542713951,6.362688072926133,6.251593542713951,6.342489242553711,8202000,0.0,0.0,2007-06-01 00:00:00-04:00,2007-06-01
2007-06-04 00:00:00-04:00,6.406451907736757,6.461998842712066,6.312189644552157,6.4401164054870605,8198800,0.0,0.0,2007-06-04 00:00:00-04:00,2007-06-04
2007-06-05 00:00:00-04:00,6.440116410553475,6.453582723351499,6.354270913848051,6.419917583465576,7040800,0.0,0.0,2007-06-05 00:00:00-04:00,2007-06-05
2007-06-06 00:00:00-04:00,6.3711025047726855,6.394668549735488,6.2448587248199185,6.295356750488281,5462800,0.0,0.0,2007-06-06 00:00:00-04:00,2007-06-06
2007-06-07 00:00:00-04:00,6.377833336463724,6.377833336463724,6.096730930411888,6.130395412445068,6544000,0.0,0.0,2007-06-07 00:00:00-04:00,2007-06-07
2007-06-08 00:00:00-04:00,6.10683121868456,6.285255962236537,6.096732128932819,6.273473262786865,5400000,0.0,0.0,2007-06-08 00:00:00-04:00,2007-06-08
2007-06-11 00:00:00-04:00,6.244858800375278,6.270107813514943,6.153963765712457,6.21287727355957,3978800,0.0,0.0,2007-06-11 00:00:00-04:00,2007-06-11
2007-06-12 00:00:00-04:00,6.185946010546441,6.206144838137256,6.0950503232240525,6.120299339294434,5590400,0.0,0.0,2007-06-12 00:00:00-04:00,2007-06-12
2007-06-13 00:00:00-04:00,6.16742727967856,6.2869378636050595,6.153961614923601,6.231390953063965,5360800,0.0,0.0,2007-06-13 00:00:00-04:00,2007-06-13
2007-06-14 00:00:00-04:00,6.217926072029349,6.337437325469761,6.212876526851938,6.271790027618408,7034800,0.0,0.0,2007-06-14 00:00:00-04:00,2007-06-14
2007-06-15 00:00:00-04:00,6.389617475749704,6.711118231757249,6.372785230934034,6.6000237464904785,13245600,0.0,0.0,2007-06-15 00:00:00-04:00,2007-06-15
2007-06-18 00:00:00-04:00,6.817164382357984,6.929941855285862,6.711119423286314,6.76330041885376,14488000,0.0,0.0,2007-06-18 00:00:00-04:00,2007-06-18
2007-06-19 00:00:00-04:00,6.761616232053387,6.83063011164732,6.669037592809122,6.741417407989502,9126400,0.0,0.0,2007-06-19 00:00:00-04:00,2007-06-19
2007-06-20 00:00:00-04:00,6.771717376120792,6.815482253172107,6.667356014251709,6.667356014251709,6679200,0.0,0.0,2007-06-20 00:00:00-04:00,2007-06-20
2007-06-21 00:00:00-04:00,6.638739035658775,6.758250296466939,6.549526974109997,6.741417407989502,8609600,0.0,0.0,2007-06-21 00:00:00-04:00,2007-06-21
2007-06-22 00:00:00-04:00,6.738049502880791,6.800330214814287,6.623588452219502,6.743099689483643,7596400,0.0,0.0,2007-06-22 00:00:00-04:00,2007-06-22
2007-06-25 00:00:00-04:00,6.743098205953722,6.820527534334024,6.694283812888794,6.7296319007873535,8621600,0.0,0.0,2007-06-25 00:00:00-04:00,2007-06-25
2007-06-26 00:00:00-04:00,6.7414183936334675,6.756567674423575,6.623590725500312,6.650522708892822,10896800,0.0,0.0,2007-06-26 00:00:00-04:00,2007-06-26
2007-06-27 00:00:00-04:00,6.615174239515075,6.802015145011054,6.6067581155603845,6.796965599060059,8023600,0.0,0.0,2007-06-27 00:00:00-04:00,2007-06-27
2007-06-28 00:00:00-04:00,6.791915170038405,6.817164183115798,6.610124459052036,6.7195353507995605,9085600,0.0,0.0,2007-06-28 00:00:00-04:00,2007-06-28
2007-06-29 00:00:00-04:00,6.719534140651729,6.798647101411318,6.549526161823142,6.581507682800293,7270000,0.0,0.0,2007-06-29 00:00:00-04:00,2007-06-29
2007-07-02 00:00:00-04:00,6.5916082250312025,6.766666412353516,6.58319210185608,6.766666412353516,5043600,0.0,0.0,2007-07-02 00:00:00-04:00,2007-07-02
2007-07-03 00:00:00-04:00,6.773401562738552,6.882812480458523,6.746469575380335,6.808749675750732,3930800,0.0,0.0,2007-07-03 00:00:00-04:00,2007-07-03
2007-07-05 00:00:00-04:00,6.808750318651288,6.9939076689584345,6.717854611943726,6.9871745109558105,10054000,0.0,0.0,2007-07-05 00:00:00-04:00,2007-07-05
2007-07-06 00:00:00-04:00,6.985488944125747,7.0343033583234,6.919842283291892,6.993905067443848,6941600,0.0,0.0,2007-07-06 00:00:00-04:00,2007-07-06
2007-07-09 00:00:00-04:00,7.042719628765332,7.2851074527790285,7.007371524825452,7.280057907104492,14075200,0.0,0.0,2007-07-09 00:00:00-04:00,2007-07-09
2007-07-10 00:00:00-04:00,7.4063017837444285,7.4063017837444285,7.086483949875472,7.09153413772583,8712800,0.0,0.0,2007-07-10 00:00:00-04:00,2007-07-10
2007-07-11 00:00:00-04:00,7.088168325199094,7.15213202730111,6.998956249555409,7.027571201324463,7340800,0.0,0.0,2007-07-11 00:00:00-04:00,2007-07-11
2007-07-12 00:00:00-04:00,7.105000801928738,7.167281537967613,6.987173128630705,7.1403489112854,8340800,0.0,0.0,2007-07-12 00:00:00-04:00,2007-07-12
2007-07-13 00:00:00-04:00,7.145398963195302,7.190846806688655,7.046087151585934,7.069652557373047,6658000,0.0,0.0,2007-07-13 00:00:00-04:00,2007-07-13
2007-07-16 00:00:00-04:00,7.035987834199751,7.142032808642275,7.00905584854394,7.081435680389404,4695200,0.0,0.0,2007-07-16 00:00:00-04:00,2007-07-16
2007-07-17 00:00:00-04:00,7.079751833038739,7.133615797661485,6.99895588610462,7.004005432128906,2922400,0.0,0.0,2007-07-17 00:00:00-04:00,2007-07-17
2007-07-18 00:00:00-04:00,6.953508597035352,7.115100503719303,6.844097049031693,7.086484909057617,9935600,0.0,0.0,2007-07-18 00:00:00-04:00,2007-07-18
2007-07-19 00:00:00-04:00,7.142032246517922,7.179063964670971,6.997272594220519,7.014104843139648,5072000,0.0,0.0,2007-07-19 00:00:00-04:00,2007-07-19
2007-07-20 00:00:00-04:00,7.002321859357146,7.105000243125433,6.904693663749161,7.0578694343566895,4552800,0.0,0.0,2007-07-20 00:00:00-04:00,2007-07-20
2007-07-23 00:00:00-04:00,7.103315686602797,7.131930630639089,6.913108241865733,6.91647481918335,4889200,0.0,0.0,2007-07-23 00:00:00-04:00,2007-07-23
2007-07-24 00:00:00-04:00,6.94340831140104,7.246393272931264,6.906376594931987,7.004005432128906,7830000,0.0,0.0,2007-07-24 00:00:00-04:00,2007-07-24
2007-07-25 00:00:00-04:00,7.052821050104612,7.131933400411458,6.950142649422289,7.071336269378662,6957200,0.0,0.0,2007-07-25 00:00:00-04:00,2007-07-25
2007-07-26 00:00:00-04:00,6.985488850511718,7.1639136161659716,6.780132105335035,6.911426067352295,8762400,0.0,0.0,2007-07-26 00:00:00-04:00,2007-07-26
2007-07-27 00:00:00-04:00,6.8676612205193015,7.064601843098874,6.78013212627383,6.8003315925598145,7153600,0.0,0.0,2007-07-27 00:00:00-04:00,2007-07-27
2007-07-30 00:00:00-04:00,6.807064622158501,6.916476158790876,6.690920571695884,6.854196071624756,8771600,0.0,0.0,2007-07-30 00:00:00-04:00,2007-07-30
2007-07-31 00:00:00-04:00,7.032620286257074,7.103317140176004,6.766667044832203,6.791915416717529,7746800,0.0,0.0,2007-07-31 00:00:00-04:00,2007-07-31
2007-08-01 00:00:00-04:00,6.771717453117731,6.877762426445652,6.6572563547563,6.749835014343262,11194800,0.0,0.0,2007-08-01 00:00:00-04:00,2007-08-01
2007-08-02 00:00:00-04:00,6.773402202301444,6.9939076689584345,6.766669044298819,6.9871745109558105,7012000,0.0,0.0,2007-08-02 00:00:00-04:00,2007-08-02
2007-08-03 00:00:00-04:00,6.66735395112082,6.835678966227697,6.320604188841423,6.657254219055176,25260400,0.0,0.0,2007-08-03 00:00:00-04:00,2007-08-03
2007-08-06 00:00:00-04:00,6.733002469405846,6.926576547244925,6.5899264237746324,6.8339972496032715,10832000,0.0,0.0,2007-08-06 00:00:00-04:00,2007-08-06
2007-08-07 00:00:00-04:00,6.833997274843708,7.315407055921711,6.8003327760596655,7.197579383850098,12259600,0.0,0.0,2007-08-07 00:00:00-04:00,2007-08-07
2007-08-08 00:00:00-04:00,7.229560596634316,7.5342285080934674,7.1538142002102765,7.413034915924072,8939200,0.0,0.0,2007-08-08 00:00:00-04:00,2007-08-08
2007-08-09 00:00:00-04:00,7.253127466752885,7.253127466752885,6.791916481311685,6.892911911010742,13578000,0.0,0.0,2007-08-09 00:00:00-04:00,2007-08-09
2007-08-10 00:00:00-04:00,6.648838246318286,6.874393797320785,6.596657259301868,6.712801933288574,11581200,0.0,0.0,2007-08-10 00:00:00-04:00,2007-08-10
2007-08-13 00:00:00-04:00,6.874393467236097,7.035985323509225,6.733000432469872,6.849144458770752,6788400,0.0,0.0,2007-08-13 00:00:00-04:00,2007-08-13
2007-08-14 00:00:00-04:00,6.89459256436309,6.936673818748279,6.690919447244935,6.744783401489258,7792000,0.0,0.0,2007-08-14 00:00:00-04:00,2007-08-14
2007-08-15 00:00:00-04:00,6.714484479962289,6.85924408987249,6.610123154581729,6.655570983886719,8548800,0.0,0.0,2007-08-15 00:00:00-04:00,2007-08-15
2007-08-16 00:00:00-04:00,6.520913113269279,6.584876173812894,6.295357506965572,6.561310768127441,13521200,0.0,0.0,2007-08-16 00:00:00-04:00,2007-08-16
2007-08-17 00:00:00-04:00,6.744785263643983,6.840730498762829,6.522596230515168,6.716170310974121,9318000,0.0,0.0,2007-08-17 00:00:00-04:00,2007-08-17
2007-08-20 00:00:00-04:00,6.859244799317454,7.066284503937022,6.780131831740012,7.015787124633789,7671200,0.0,0.0,2007-08-20 00:00:00-04:00,2007-08-20
2007-08-21 00:00:00-04:00,7.066283749305029,7.280056586231251,7.019152952603134,7.2312421798706055,7677200,0.0,0.0,2007-08-21 00:00:00-04:00,2007-08-21
2007-08-22 00:00:00-04:00,7.365903444067673,7.376003177594298,7.268275255079893,7.308672904968262,10826400,0.0,0.0,2007-08-22 00:00:00-04:00,2007-08-22
2007-08-23 00:00:00-04:00,7.753052574191338,8.224362618598203,7.690771839034671,7.987024307250977,36215600,0.0,0.0,2007-08-23 00:00:00-04:00,2007-08-23
2007-08-24 00:00:00-04:00,8.146933126043917,8.385954402010544,7.929793645465237,8.320307731628418,16282000,0.0,0.0,2007-08-24 00:00:00-04:00,2007-08-24
2007-08-27 00:00:00-04:00,8.340504987313654,8.389319399413024,8.126732125255847,8.199111938476562,8902800,0.0,0.0,2007-08-27 00:00:00-04:00,2007-08-27
2007-08-28 00:00:00-04:00,8.180596870677707,8.18396344860632,7.813648223876953,7.813648223876953,9943600,0.0,0.0,2007-08-28 00:00:00-04:00,2007-08-28
2007-08-29 00:00:00-04:00,7.912958787168504,8.369120072424627,7.912958787168504,8.355653762817383,9858800,0.0,0.0,2007-08-29 00:00:00-04:00,2007-08-29
2007-08-30 00:00:00-04:00,8.256343742969994,8.471800248011567,8.081285533282816,8.21931266784668,11760800,0.0,0.0,2007-08-30 00:00:00-04:00,2007-08-30
2007-08-31 00:00:00-04:00,8.332091388400704,8.50378304557843,8.256344974629762,8.4398193359375,8497600,0.0,0.0,2007-08-31 00:00:00-04:00,2007-08-31
2007-09-04 00:00:00-04:00,8.500413718943289,8.751218287436114,8.478531286014892,8.60645866394043,7339200,0.0,0.0,2007-09-04 00:00:00-04:00,2007-09-04
2007-09-05 00:00:00-04:00,8.500416452520343,8.502099420774964,8.301792808795684,8.360706329345703,7518000,0.0,0.0,2007-09-05 00:00:00-04:00,2007-09-05
