,just_date,Open,High,Low,Close
36,1981-01-17,0.10830383978083898,0.10830383978083898,0.10786890983581543,0.10786890983581543
37,1981-01-18,0.10830383978083898,0.10830383978083898,0.10786890983581543,0.10786890983581543
38,1981-01-19,0.11439288407564163,0.11482781429259963,0.11439288407564163,0.11439288407564163
39,1981-01-20,0.11134841558290513,0.11134841558290513,0.11091348528862,0.11091348528862
40,1981-01-21,0.11308802664279938,0.11395787485915221,0.11308802664279938,0.11308802664279938
41,1981-01-22,0.11439288407564163,0.11526274450955762,0.11439288407564163,0.11439288407564163
42,1981-01-23,0.1143928417859822,0.11482777184215179,0.11395791172981264,0.11395791172981262
43,1981-01-24,0.1143928417859822,0.11482777184215179,0.11395791172981264,0.11395791172981262
44,1981-01-25,0.1143928417859822,0.11482777184215179,0.11395791172981264,0.11395791172981262
45,1981-01-26,0.11265316112683574,0.11265316112683574,0.11221823096275331,0.1122182309627533
46,1981-01-27,0.1122182243403414,0.1122182243403414,0.11134837567806245,0.11134837567806244
47,1981-01-28,0.10830383978083898,0.10830383978083898,0.10786890983581543,0.10786890983581543
48,1981-01-29,0.10438951343450767,0.10438951343450767,0.10395458340644836,0.10395458340644836
49,1981-01-30,0.09916963179667114,0.09916963179667114,0.0982997715473175,0.0982997715473175
50,1981-01-31,0.09916963179667114,0.09916963179667114,0.0982997715473175,0.0982997715473175
51,1981-02-01,0.09916963179667114,0.09916963179667114,0.0982997715473175,0.0982997715473175
52,1981-02-02,0.09308062896206562,0.09308062896206562,0.09264570474624634,0.09264570474624634
53,1981-02-03,0.09612515568733214,0.09656008005692067,0.09612515568733214,0.09612515568733215
54,1981-02-04,0.09960457682609558,0.10003949540130137,0.09960457682609558,0.09960457682609558
55,1981-02-05,0.09960457682609558,0.10047442559106079,0.09960457682609558,0.09960457682609558
56,1981-02-06,0.10003948211669922,0.10047441224870271,0.10003948211669922,0.10003948211669922
57,1981-02-07,0.10003948211669922,0.10047441224870271,0.10003948211669922,0.10003948211669922
58,1981-02-08,0.10003948211669922,0.10047441224870271,0.10003948211669922,0.10003948211669922
59,1981-02-09,0.09569023484215819,0.09569023484215819,0.09482038021087646,0.09482038021087646
60,1981-02-10,0.09482038021087646,0.09525531043015593,0.09482038021087646,0.09482038021087646
61,1981-02-11,0.09221078864419638,0.09221078864419638,0.09177586436271667,0.09177586436271667
62,1981-02-12,0.09134095749323153,0.09134095749323153,0.09090524911880493,0.09090524911880493
63,1981-02-13,0.08960045792935471,0.08960045792935471,0.08873060345649719,0.08873060345649719
64,1981-02-14,0.08960045792935471,0.08960045792935471,0.08873060345649719,0.08873060345649719
65,1981-02-15,0.08960045792935471,0.08960045792935471,0.08873060345649719,0.08873060345649719
66,1981-02-16,0.08960045792935471,0.08960045792935471,0.08873060345649719,0.08873060345649719
67,1981-02-17,0.09090524911880493,0.09134095749323153,0.09090524911880493,0.09090524911880493
68,1981-02-18,0.09482038021087646,0.09569023484215819,0.09482038021087646,0.09482038021087646
69,1981-02-19,0.08960044628120692,0.08960044628120692,0.08916551619768143,0.08916551619768143
70,1981-02-20,0.08481628710812113,0.08481628710812113,0.0843813568353653,0.0843813568353653
71,1981-02-21,0.08481628710812113,0.08481628710812113,0.0843813568353653,0.0843813568353653
72,1981-02-22,0.08481628710812113,0.08481628710812113,0.0843813568353653,0.0843813568353653
73,1981-02-23,0.0856861025094986,0.0861210326120632,0.0856861025094986,0.0856861025094986
74,1981-02-24,0.08351145581869818,0.08351145581869818,0.0826416015625,0.0826416015625
75,1981-02-25,0.08786072582006454,0.08829565003819194,0.08786072582006454,0.08786072582006454
76,1981-02-26,0.08916551619768143,0.08960044628120692,0.08916551619768143,0.08916551619768143
77,1981-02-27,0.0922108069062233,0.09308066144872981,0.0922108069062233,0.0922108069062233
78,1981-02-28,0.0922108069062233,0.09308066144872981,0.0922108069062233,0.0922108069062233
79,1981-03-01,0.0922108069062233,0.09308066144872981,0.0922108069062233,0.0922108069062233
80,1981-03-02,0.09264570474624634,0.09308062896206562,0.09264570474624634,0.09264570474624634
81,1981-03-03,0.09177585184866052,0.09177585184866052,0.09134092181921005,0.09134092181921005
82,1981-03-04,0.09090522339367856,0.09090522339367856,0.09047029912471771,0.09047029912471771
83,1981-03-05,0.09047031654350933,0.09047031654350933,0.09003538638353348,0.09003538638353348
84,1981-03-06,0.09003537055745701,0.09003537055745701,0.08916551619768143,0.08916551619768143
85,1981-03-07,0.09003537055745701,0.09003537055745701,0.08916551619768143,0.08916551619768143
86,1981-03-08,0.09003537055745701,0.09003537055745701,0.08916551619768143,0.08916551619768143
87,1981-03-09,0.08264161310653115,0.08264161310653115,0.08220668882131577,0.08220668882131577
88,1981-03-10,0.07872650446085017,0.07872650446085017,0.07829158008098602,0.07829158008098602
89,1981-03-11,0.07611691854597416,0.07611691854597416,0.07524706423282623,0.07524706423282623
90,1981-03-12,0.07829158008098602,0.07872650446085017,0.07829158008098602,0.07829158008098602
91,1981-03-13,0.07785663418725765,0.07785663418725765,0.07742170989513397,0.07742170989513397
92,1981-03-14,0.07785663418725765,0.07785663418725765,0.07742170989513397,0.07742170989513397
93,1981-03-15,0.07785663418725765,0.07785663418725765,0.07742170989513397,0.07742170989513397
94,1981-03-16,0.08046697080135345,0.08133682507890923,0.08046697080135345,0.08046697080135345
95,1981-03-17,0.0843813568353653,0.08525121157359904,0.0843813568353653,0.0843813568353653
96,1981-03-18,0.08960045129060745,0.09047030569901504,0.08960045129060745,0.08960045129060745
97,1981-03-19,0.08916552778928788,0.08916552778928788,0.08873060345649719,0.08873060345649719
98,1981-03-20,0.08960045129060745,0.09047030569901504,0.08960045129060745,0.08960045129060745
99,1981-03-21,0.08960045129060745,0.09047030569901504,0.08960045129060745,0.08960045129060745
100,1981-03-22,0.08960045129060745,0.09047030569901504,0.08960045129060745,0.08960045129060745
101,1981-03-23,0.09308066964149475,0.09395052426056404,0.09308066964149475,0.09308066964149475
102,1981-03-24,0.09308062896206562,0.09308062896206562,0.09264570474624634,0.09264570474624634
103,1981-03-25,0.09177588769254785,0.09177588769254785,0.09090524911880493,0.09090524911880493
104,1981-03-26,0.08960044628120692,0.08960044628120692,0.08916551619768143,0.08916551619768143
105,1981-03-27,0.08655596192291566,0.08655596192291566,0.08612103760242462,0.08612103760242462
106,1981-03-28,0.08655596192291566,0.08655596192291566,0.08612103760242462,0.08612103760242462
107,1981-03-29,0.08655596192291566,0.08655596192291566,0.08612103760242462,0.08612103760242462
108,1981-03-30,0.08612103760242462,0.0869908920506827,0.08612103760242462,0.08612103760242462
109,1981-03-31,0.08612102923085528,0.08612102923085528,0.08525117486715317,0.08525117486715317
110,1981-04-01,0.08481628710812113,0.08481628710812113,0.0843813568353653,0.0843813568353653
111,1981-04-02,0.09177586436271667,0.09221078864419638,0.09177586436271667,0.09177586436271667
112,1981-04-03,0.0922108069062233,0.09264573708111487,0.0922108069062233,0.0922108069062233
113,1981-04-04,0.0922108069062233,0.09264573708111487,0.0922108069062233,0.0922108069062233
114,1981-04-05,0.0922108069062233,0.09264573708111487,0.0922108069062233,0.0922108069062233
115,1981-04-06,0.09090522339367856,0.09090522339367856,0.09047029912471771,0.09047029912471771
116,1981-04-07,0.09003537559117339,0.09003537559117339,0.08960045129060745,0.08960045129060745
117,1981-04-08,0.09395051002502441,0.09482036451229188,0.09395051002502441,0.09395051002502441
118,1981-04-09,0.09569025039672852,0.09612518068670645,0.09569025039672852,0.09569025039672852
119,1981-04-10,0.09699499607086182,0.09742992037694397,0.09699499607086182,0.09699499607086182
120,1981-04-11,0.09699499607086182,0.09742992037694397,0.09699499607086182,0.09699499607086182
121,1981-04-12,0.09699499607086182,0.09742992037694397,0.09699499607086182,0.09699499607086182
122,1981-04-13,0.09699499607086182,0.09742992037694397,0.09699499607086182,0.09699499607086182
123,1981-04-14,0.09699499607086182,0.09742992037694397,0.09699499607086182,0.09699499607086182
124,1981-04-15,0.09264573708111487,0.09264573708111487,0.0922108069062233,0.0922108069062233
125,1981-04-16,0.08742583218745023,0.08742583218745023,0.08699090778827667,0.08699090778827667
126,1981-04-17,0.08742583218745023,0.08742583218745023,0.08699090778827667,0.08699090778827667
127,1981-04-18,0.08742583218745023,0.08742583218745023,0.08699090778827667,0.08699090778827667
128,1981-04-19,0.08742583218745023,0.08742583218745023,0.08699090778827667,0.08699090778827667
129,1981-04-20,0.08960045129060745,0.09003537559117339,0.08960045129060745,0.08960045129060745
130,1981-04-21,0.09569025039672852,0.09612518068670645,0.09569025039672852,0.09569025039672852
131,1981-04-22,0.09916963428258894,0.09960456441816831,0.09916963428258894,0.09916963428258896
132,1981-04-23,0.10177920758724211,0.10221413778999851,0.10177920758724211,0.10177920758724213
133,1981-04-24,0.1017792085523388,0.1017792085523388,0.10090935975313187,0.10090935975313187
134,1981-04-25,0.1017792085523388,0.1017792085523388,0.10090935975313187,0.10090935975313187
135,1981-04-26,0.1017792085523388,0.1017792085523388,0.10090935975313187,0.10090935975313187
136,1981-04-27,0.10047441224870271,0.10047441224870271,0.10003948211669922,0.10003948211669922
137,1981-04-28,0.09873470167199433,0.09873470167199433,0.0982997715473175,0.0982997715473175
138,1981-04-29,0.09742992037694397,0.09742992037694397,0.09699499607086182,0.09699499607086182
139,1981-04-30,0.09873471409082413,0.0996045744495886,0.09873471409082413,0.09873471409082413
140,1981-05-01,0.09873471409082413,0.0996045744495886,0.09873471409082413,0.09873471409082413
141,1981-05-02,0.09873471409082413,0.0996045744495886,0.09873471409082413,0.09873471409082413
142,1981-05-03,0.09873471409082413,0.0996045744495886,0.09873471409082413,0.09873471409082413
143,1981-05-04,0.09873470167199433,0.09873470167199433,0.0982997715473175,0.0982997715473175
144,1981-05-05,0.09829980727666186,0.09829980727666186,0.09786488860845566,0.09786488860845566
145,1981-05-06,0.09569023973805724,0.09569023973805724,0.09525531530380249,0.09525531530380249
146,1981-05-07,0.09656007587909698,0.09699500603714421,0.09656007587909698,0.09656007587909698
147,1981-05-08,0.09742991626262666,0.09786484635761818,0.09742991626262666,0.09742991626262665
148,1981-05-09,0.09742991626262666,0.09786484635761818,0.09742991626262666,0.09742991626262665
149,1981-05-10,0.09742991626262666,0.09786484635761818,0.09742991626262666,0.09742991626262665
150,1981-05-11,0.09569023973805724,0.09569023973805724,0.09525531530380249,0.09525531530380249
151,1981-05-12,0.09525531530380249,0.09656009441384425,0.09525531530380249,0.09525531530380249
152,1981-05-13,0.09525531043015593,0.09612516506143766,0.09482038021087646,0.09482038021087646
153,1981-05-14,0.09438542179946156,0.09438542179946156,0.09351556748151779,0.09351556748151779
154,1981-05-15,0.09569025039672852,0.09699503545938416,0.09569025039672852,0.09569025039672852
155,1981-05-16,0.09569025039672852,0.09699503545938416,0.09569025039672852,0.09569025039672852
156,1981-05-17,0.09569025039672852,0.09699503545938416,0.09569025039672852,0.09569025039672852
157,1981-05-18,0.09742991626262666,0.09829976483805859,0.09742991626262666,0.09742991626262665
158,1981-05-19,0.09612518068670645,0.09612518068670645,0.09569025039672852,0.09569025039672852
159,1981-05-20,0.09873471409082413,0.0996045744495886,0.09873471409082413,0.09873471409082413
160,1981-05-21,0.10438954830169678,0.10482447847502725,0.10438954830169678,0.10438954830169678
161,1981-05-22,0.1091737225651741,0.11004358273017618,0.1091737225651741,0.1091737225651741
162,1981-05-23,0.1091737225651741,0.11004358273017618,0.1091737225651741,0.1091737225651741
163,1981-05-24,0.1091737225651741,0.11004358273017618,0.1091737225651741,0.1091737225651741
164,1981-05-25,0.1091737225651741,0.11004358273017618,0.1091737225651741,0.1091737225651741
165,1981-05-26,0.10917376571674728,0.10917376571674728,0.10873884707689285,0.10873884707689285
166,1981-05-27,0.11482779681682587,0.11526272696759135,0.11482779681682587,0.11482779681682587
167,1981-05-28,0.11482779681682587,0.11526272696759135,0.11482779681682587,0.11482779681682587
168,1981-05-29,0.11526269465684892,0.11569840286049893,0.11526269465684892,0.11526269465684891
169,1981-05-30,0.11526269465684892,0.11569840286049893,0.11526269465684892,0.11526269465684891
170,1981-05-31,0.11526269465684892,0.11569840286049893,0.11526269465684892,0.11526269465684891
171,1981-06-01,0.11526269465684892,0.11569840286049893,0.11526269465684892,0.11526269465684891
172,1981-06-02,0.11004360272077207,0.11004360272077207,0.10960867255926132,0.10960867255926132
173,1981-06-03,0.10960867255926132,0.11047852126772995,0.10960867255926132,0.10960867255926132
174,1981-06-04,0.11178328841924667,0.11221820687542211,0.11178328841924667,0.11178328841924667
175,1981-06-05,0.11047854865871656,0.11047854865871656,0.11004363000392915,0.11004363000392914
176,1981-06-06,0.11047854865871656,0.11047854865871656,0.11004363000392915,0.11004363000392914
177,1981-06-07,0.11047854865871656,0.11047854865871656,0.11004363000392915,0.11004363000392914
178,1981-06-08,0.10656418905051768,0.10656418905051768,0.10612925887107849,0.10612925887107849
179,1981-06-09,0.10830392688512802,0.10873885717994769,0.10830392688512802,0.10830392688512802
180,1981-06-10,0.10960867255926132,0.1109134514292407,0.10960867255926132,0.10960867255926132
181,1981-06-11,0.11439288407564163,0.11482781429259963,0.11439288407564163,0.11439288407564163
182,1981-06-12,0.11352295655824894,0.11352295655824894,0.11308802664279938,0.11308802664279938
183,1981-06-13,0.11352295655824894,0.11352295655824894,0.11308802664279938,0.11308802664279938
184,1981-06-14,0.11352295655824894,0.11352295655824894,0.11308802664279938,0.11308802664279938
185,1981-06-15,0.11308811119748242,0.11308811119748242,0.11265318095684052,0.11265318095684052
186,1981-06-16,0.11091342811170439,0.11091342811170439,0.1104784980416298,0.11047849804162979
187,1981-06-17,0.10917376571674728,0.10917376571674728,0.10873884707689285,0.10873884707689285
188,1981-06-18,0.10873885717994769,0.10917377586021092,0.10830392688512802,0.10830392688512802
189,1981-06-19,0.10569429968015313,0.10569429968015313,0.10525938123464584,0.10525938123464584
190,1981-06-20,0.10569429968015313,0.10569429968015313,0.10525938123464584,0.10525938123464584
191,1981-06-21,0.10569429968015313,0.10569429968015313,0.10525938123464584,0.10525938123464584
192,1981-06-22,0.10177914611636017,0.10177914611636017,0.10134422779083252,0.10134422779083252
193,1981-06-23,0.1030840054154396,0.10395463244249291,0.1030840054154396,0.1030840054154396
194,1981-06-24,0.1013443226070869,0.1013443226070869,0.10047446191310883,0.10047446191310883
195,1981-06-25,0.10264906287193298,0.10308399305299215,0.10264906287193298,0.10264906287193298
196,1981-06-26,0.10221407605643479,0.10221407605643479,0.10134422779083252,0.10134422779083252
197,1981-06-27,0.10221407605643479,0.10221407605643479,0.10134422779083252,0.10134422779083252
198,1981-06-28,0.10221407605643479,0.10221407605643479,0.10134422779083252,0.10134422779083252
199,1981-06-29,0.09873473755942418,0.09873473755942418,0.09786488860845566,0.09786488860845566
200,1981-06-30,0.09090522339367856,0.09090522339367856,0.09047029912471771,0.09047029912471771
201,1981-07-01,0.09003537559117339,0.09003537559117339,0.08960045129060745,0.08960045129060745
202,1981-07-02,0.08960045129060745,0.09003537559117339,0.08960045129060745,0.08960045129060745
203,1981-07-03,0.08960045129060745,0.09003537559117339,0.08960045129060745,0.08960045129060745
204,1981-07-04,0.08960045129060745,0.09003537559117339,0.08960045129060745,0.08960045129060745
205,1981-07-05,0.08960045129060745,0.09003537559117339,0.08960045129060745,0.08960045129060745
206,1981-07-06,0.0874258197264115,0.0874258197264115,0.08655596524477005,0.08655596524477005
207,1981-07-07,0.0874258279800415,0.0882956825438035,0.0874258279800415,0.0874258279800415
208,1981-07-08,0.09090524911880493,0.09134095749323153,0.09090524911880493,0.09090524911880493
209,1981-07-09,0.08438131619612911,0.08438131619612911,0.08394639194011688,0.08394639194011688
210,1981-07-10,0.07785663418725765,0.07785663418725765,0.07742170989513397,0.07742170989513397
211,1981-07-11,0.07785663418725765,0.07785663418725765,0.07742170989513397,0.07742170989513397
212,1981-07-12,0.07785663418725765,0.07785663418725765,0.07742170989513397,0.07742170989513397
213,1981-07-13,0.07916219532489777,0.0795971254159008,0.07916219532489777,0.07916219532489777
214,1981-07-14,0.0826416015625,0.08351145581869818,0.0826416015625,0.0826416015625
215,1981-07-15,0.08481627702713011,0.0852512014409143,0.08481627702713011,0.08481627702713013
216,1981-07-16,0.08699090778827667,0.08786076239390082,0.08699090778827667,0.08699090778827667
217,1981-07-17,0.09003538638353348,0.09047031654350933,0.09003538638353348,0.09003538638353348
218,1981-07-18,0.09003538638353348,0.09047031654350933,0.09003538638353348,0.09003538638353348
219,1981-07-19,0.09003538638353348,0.09047031654350933,0.09003538638353348,0.09003538638353348
220,1981-07-20,0.08438131619612911,0.08438131619612911,0.08394639194011688,0.08394639194011688
221,1981-07-21,0.08394640935243401,0.08394640935243401,0.08351147919893265,0.08351147919893265
222,1981-07-22,0.07959714630878165,0.07959714630878165,0.07872650772333145,0.07872650772333145
223,1981-07-23,0.08090192824602127,0.0813368584669716,0.08090192824602127,0.08090192824602127
224,1981-07-24,0.08351147919893265,0.08394640935243401,0.08351147919893265,0.08351147919893265
225,1981-07-25,0.08351147919893265,0.08394640935243401,0.08351147919893265,0.08351147919893265
226,1981-07-26,0.08351147919893265,0.08394640935243401,0.08351147919893265,0.08351147919893265
227,1981-07-27,0.08699090778827667,0.08742583218745023,0.08699090778827667,0.08699090778827667
228,1981-07-28,0.08438131619612911,0.08438131619612911,0.08394639194011688,0.08394639194011688
229,1981-07-29,0.08307653159423643,0.08307653159423643,0.0826416015625,0.0826416015625
230,1981-07-30,0.0856861025094986,0.08655595690735217,0.0856861025094986,0.0856861025094986
231,1981-07-31,0.08699090778827667,0.08742583218745023,0.08699090778827667,0.08699090778827667
232,1981-08-01,0.08699090778827667,0.08742583218745023,0.08699090778827667,0.08699090778827667
233,1981-08-02,0.08699090778827667,0.08742583218745023,0.08699090778827667,0.08699090778827667
234,1981-08-03,0.0869908920506827,0.0869908920506827,0.08612103760242462,0.08612103760242462
235,1981-08-04,0.0874258279800415,0.08786075816556088,0.0874258279800415,0.0874258279800415
236,1981-08-05,0.09003538638353348,0.09047031654350933,0.09003538638353348,0.09003538638353348
237,1981-08-06,0.08829565003819194,0.08829565003819194,0.08786072582006454,0.08786072582006454
238,1981-08-07,0.08786072582006454,0.08829565003819194,0.08786072582006454,0.08786072582006454
239,1981-08-08,0.08786072582006454,0.08829565003819194,0.08786072582006454,0.08786072582006454
240,1981-08-09,0.08786072582006454,0.08829565003819194,0.08786072582006454,0.08786072582006454
241,1981-08-10,0.08786072582006454,0.08786072582006454,0.08786072582006454,0.08786072582006454
242,1981-08-11,0.08612102923085528,0.08612102923085528,0.08525117486715317,0.08525117486715317
243,1981-08-12,0.08394640935243401,0.08394640935243401,0.08351147919893265,0.08351147919893265
244,1981-08-13,0.0813368584669716,0.0813368584669716,0.08090192824602127,0.08090192824602127
245,1981-08-14,0.08046699237921859,0.08046699237921859,0.07959713786840439,0.07959713786840439
246,1981-08-15,0.08046699237921859,0.08046699237921859,0.07959713786840439,0.07959713786840439
247,1981-08-16,0.08046699237921859,0.08046699237921859,0.07959713786840439,0.07959713786840439
248,1981-08-17,0.07785668188065023,0.07785668188065023,0.07698682695627213,0.07698682695627213
249,1981-08-18,0.07611691854597416,0.07611691854597416,0.07524706423282623,0.07524706423282623
250,1981-08-19,0.07524708586307022,0.07524708586307022,0.07437723129987717,0.07437723129987717
251,1981-08-20,0.07524706423282623,0.07568199429303774,0.07524706423282623,0.07524706423282623
252,1981-08-21,0.07089778669328546,0.07089778669328546,0.07002793252468109,0.07002793252468109
253,1981-08-22,0.07089778669328546,0.07089778669328546,0.07002793252468109,0.07002793252468109
254,1981-08-23,0.07089778669328546,0.07089778669328546,0.07002793252468109,0.07002793252468109
255,1981-08-24,0.06611281875215394,0.06611281875215394,0.06567788869142532,0.06567788869142532
256,1981-08-25,0.06741838157176971,0.06785330582696403,0.06741838157176971,0.06741838157176971
257,1981-08-26,0.06654777056969235,0.06654777056969235,0.06611284613609314,0.06611284613609314
258,1981-08-27,0.06654777377843857,0.06698348221550854,0.06654777377843857,0.06654777377843857
259,1981-08-28,0.07002793252468109,0.07046285670534622,0.07002793252468109,0.07002793252468109
260,1981-08-29,0.07002793252468109,0.07046285670534622,0.07002793252468109,0.07002793252468109
261,1981-08-30,0.07002793252468109,0.07046285670534622,0.07002793252468109,0.07002793252468109
262,1981-08-31,0.07002793252468109,0.07046285670534622,0.07002793252468109,0.07002793252468109
263,1981-09-01,0.07437723129987717,0.07481216148511206,0.07437723129987717,0.07437723129987717
264,1981-09-02,0.07568199932575226,0.07611692360761035,0.07568199932575226,0.07568199932575226
265,1981-09-03,0.07263748220795249,0.07263748220795249,0.07176762819290161,0.07176762819290161
266,1981-09-04,0.07133273448574282,0.07133273448574282,0.07089781016111374,0.07089781016111374
267,1981-09-05,0.07133273448574282,0.07133273448574282,0.07089781016111374,0.07089781016111374
268,1981-09-06,0.07133273448574282,0.07133273448574282,0.07089781016111374,0.07089781016111374
269,1981-09-07,0.07133273448574282,0.07133273448574282,0.07089781016111374,0.07089781016111374
270,1981-09-08,0.06915811708203168,0.06915811708203168,0.06872318685054779,0.06872318685054779
271,1981-09-09,0.06872318685054779,0.06915811708203168,0.06872318685054779,0.06872318685054779
272,1981-09-10,0.06915812939405441,0.06959305389568927,0.06915812939405441,0.06915812939405441
273,1981-09-11,0.06872317611387975,0.06872317611387975,0.06828825175762177,0.06828825175762177
274,1981-09-12,0.06872317611387975,0.06872317611387975,0.06828825175762177,0.06828825175762177
275,1981-09-13,0.06872317611387975,0.06872317611387975,0.06828825175762177,0.06828825175762177
276,1981-09-14,0.06654777056969235,0.06654777056969235,0.06611284613609314,0.06611284613609314
277,1981-09-15,0.06480802998838912,0.06480802998838912,0.06437310576438904,0.06437310576438904
278,1981-09-16,0.06350326788192515,0.06350326788192515,0.06306833773851395,0.06306833773851395
279,1981-09-17,0.061763557301123595,0.061763557301123595,0.06132862716913223,0.06132862716913223
280,1981-09-18,0.06176356226205826,0.06219848662170731,0.06176356226205826,0.06176356226205826
281,1981-09-19,0.06176356226205826,0.06219848662170731,0.06176356226205826,0.06176356226205826
282,1981-09-20,0.06176356226205826,0.06219848662170731,0.06176356226205826,0.06176356226205826
283,1981-09-21,0.06219843775033951,0.06263336757552633,0.06219843775033951,0.06219843775033951
284,1981-09-22,0.059154004342778094,0.059154004342778094,0.058719079941511154,0.058719079941511154
285,1981-09-23,0.05828414787120995,0.05828414787120995,0.05741429328918458,0.05741429328918457
286,1981-09-24,0.057414286255642655,0.057414286255642655,0.05697936192154884,0.05697936192154884
287,1981-09-25,0.0504546716051771,0.0504546716051771,0.04958481714129447,0.04958481714129448
288,1981-09-26,0.0504546716051771,0.0504546716051771,0.04958481714129447,0.04958481714129448
289,1981-09-27,0.0504546716051771,0.0504546716051771,0.04958481714129447,0.04958481714129448
290,1981-09-28,0.05001974105834961,0.050454671190353094,0.05001974105834961,0.05001974105834961
291,1981-09-29,0.05262933671474457,0.053064267113562186,0.05262933671474457,0.05262933671474457
292,1981-09-30,0.053064234554767616,0.05349915887944769,0.053064234554767616,0.05306423455476761
293,1981-10-01,0.053064234554767616,0.05349915887944769,0.053064234554767616,0.05306423455476761
294,1981-10-02,0.05741429328918458,0.057849223483835706,0.05741429328918458,0.05741429328918457
295,1981-10-03,0.05741429328918458,0.057849223483835706,0.05741429328918458,0.05741429328918457
296,1981-10-04,0.05741429328918458,0.057849223483835706,0.05741429328918458,0.05741429328918457
297,1981-10-05,0.05915398523211479,0.060023839560905054,0.05915398523211479,0.05915398523211479
298,1981-10-06,0.059154004342778094,0.059154004342778094,0.058719079941511154,0.058719079941511154
299,1981-10-07,0.06219843775033951,0.06306829159344121,0.06219843775033951,0.06219843775033951
300,1981-10-08,0.06437310576438904,0.06480802998838912,0.06437310576438904,0.06437310576438904
301,1981-10-09,0.06480804085731506,0.06567789525847281,0.06480804085731506,0.06480804085731506
302,1981-10-10,0.06480804085731506,0.06567789525847281,0.06480804085731506,0.06480804085731506
303,1981-10-11,0.06480804085731506,0.06567789525847281,0.06480804085731506,0.06480804085731506
304,1981-10-12,0.06698346138000488,0.06741839150656576,0.06698346138000488,0.06698346138000488
305,1981-10-13,0.06698346138000488,0.06785331582585065,0.06698346138000488,0.06698346138000488
306,1981-10-14,0.06350326788192515,0.06350326788192515,0.06306833773851395,0.06306833773851395
307,1981-10-15,0.06437310576438904,0.06480802998838912,0.06437310576438904,0.06437310576438904
308,1981-10-16,0.06393819720147347,0.06393819720147347,0.06350327283143997,0.06350327283143997
309,1981-10-17,0.06393819720147347,0.06393819720147347,0.06350327283143997,0.06350327283143997
